UserID ChannelID diff(StartTime(s)) Duration(ms) FS=1 LS=1
57844  51  0.050       8.490       0 1 	   
195678 83  0.000       10.540      0 1 	   
73846  52  0.023       125.266     1 1 	   
164760 37  0.063       8.949       1 1 	   
75768  83  0.027       2516.644    1 1 	   
86367  52  0.007       124.493     1 1 	   
121051 9   0.016       5.814       1 1 	   
219266 14  0.024       152.008     1 1 	   
14493  171 0.013       3745.511    1 0 	   
199445 50  0.007       8012.807    1 1 	   
51138  54  0.040       320.117     1 1 	   
79491  48  0.013       6.673       1 1 	   
57339  54  0.017       23.090      1 1 	   
218883 3   0.020       161.773     1 1 	   
50238  46  0.013       83431.716   1 1 	   
50663  5   0.023       6253.960    1 1 	   
143105 111 0.084       360.478     1 1 	   
149132 50  0.026       2428.480    1 1 	   
221242 78  0.054       2451.971    1 1 	   
161419 83  0.060       62.545      1 1 	   
124490 66  0.000       205.729     1 1 	   
3115   20  0.010       31239.701   1 1 	   
601    77  0.006       581.125     1 1 	   
173220 42  0.054       10.920      1 1 	   
200062 112 0.046       29.388      1 1 	   
142603 11  0.020       10.430      1 1 	   
147785 32  0.004       8.774       0 1 	   
46093  5   0.006       39.181      1 1 	   
5637   62  0.004       398.133     1 1 	   
153863 36  0.013       15.364      1 1 	   
197210 8   0.013       42632.027   1 1 	   
13339  44  0.040       37.959      1 1 	   
173714 70  0.044       105.102     1 1 	   
92436  67  0.016       14.938      0 1 	   
39327  36  0.000       332.762     1 1 	   
129983 17  0.070       141.951     1 1 	   
86841  73  0.017       66.082      1 1 	   
192827 14  0.017       90.786      1 1 	   
100058 62  0.053       15213.601   1 1 	   
150295 9   0.050       16.172      1 1 	   
14308  112 0.140       36.888      1 1 	   
94351  52  0.053       10.909      0 1 	   
32229  114 0.027       200.737     1 1 	   
2858   87  0.070       12.201      1 1 	   
70754  6   0.033       15.973      1 1 	   
217240 7   0.004       1573.479    1 1 	   
26655  8   0.006       1407.128    1 1 	   
212253 70  0.014       15.793      1 1 	   
122388 3   0.013       1015.253    1 1 	   
222087 92  0.017       9.018       1 1 	   
209739 95  0.013       7.653       1 1 	   
192017 11  0.130       11.590      1 1 	   
63490  4   0.000       38.280      1 1 	   
185557 53  0.073       29.126      1 1 	   
217424 36  0.044       2038.888    1 1 	   
169748 171 0.016       43.356      1 0 	   
214253 3   0.017       1862.044    1 1 	   
85784  97  0.023       24.384      1 1 	   
48294  58  0.187       375.295     1 1 	   
10047  103 0.023       82.320      1 1 	   
190990 43  0.014       7.450       0 1 	   
203726 44  0.073       20.460      1 1 	   
211921 73  0.017       909.748     1 1 	   
68952  87  0.030       8.673       0 1 	   
118988 66  0.003       250.871     1 1 	   
70962  171 0.070       7.152       1 0 	   
129796 78  0.097       6.955       0 1 	   
158800 73  0.020       12.435      1 1 	   
90782  171 0.053       32.907      1 0 	   
153401 6   0.037       10.280      1 1 	   
144913 13  0.000       29.191      1 1 	   
122482 36  0.033       2607.937    1 1 	   
200832 13  0.053       7.966       0 1 	   
60056  53  0.040       9339.372    1 1 	   
70043  171 0.070       29.484      1 0 	   
113573 56  0.010       6.998       1 1 	   
179595 54  0.007       11403.971   1 1 	   
922    14  0.053       5.508       1 1 	   
37403  49  0.047       1192.044    1 1 	   
102218 36  0.010       556.961     1 1 	   
126080 169 0.007       9.502       0 1 	   
100348 5   0.060       7.644       1 1 	   
95193  3   0.050       1437.425    1 1 	   
72586  3   0.066       105.083     1 1 	   
78025  40  0.014       5.242       1 1 	   
125486 9   0.000       106.736     1 1 	   
4890   36  0.060       2885.645    1 1 	   
56483  52  0.016       37144.502   1 1 	   
126131 24  0.000       9.427       1 1 	   
100612 109 0.060       2702.144    1 1 	   
93045  62  0.017       708.142     1 1 	   
186173 23  0.013       122.782     1 1 	   
197728 50  0.000       1984.306    1 1 	   
25108  50  0.040       612.363     1 1 	   
172247 11  0.007       82.539      1 1 	   
117864 108 0.010       30.737      1 1 	   
142132 103 0.040       30.797      1 1 	   
86537  83  0.023       31.051      1 1 	   
218397 10  0.040       18.552      1 1 	   
49403  54  0.034       5.807       1 1 	   
9152   8   0.016       2869.839    1 1 	   
84787  3   0.054       8.200       1 1 	   
146097 49  0.000       7.525       1 1 	   
103136 5   0.033       44.552      1 1 	   
137460 53  0.057       15.604      1 1 	   
160468 9   0.186       180.835     1 1 	   
215167 73  0.034       2354.161    1 1 	   
141814 73  0.043       90.250      1 1 	   
20848  48  0.007       45.929      1 1 	   
136740 56  0.023       82.479      1 1 	   
167719 5   0.003       25.288      1 1 	   
117835 9   0.017       373.444     1 1 	   
73035  62  0.003       158.483     1 1 	   
163680 108 0.024       12.941      1 1 	   
116939 3   0.020       736.602     1 1 	   
74379  36  0.063       2980.517    1 1 	   
28373  10  0.053       9.603       0 1 	   
95542  67  0.004       62.173      1 1 	   
16025  126 0.070       27.442      1 1 	   
115015 10  0.050       6.003       0 1 	   
77130  17  0.093       9.515       1 1 	   
42204  63  0.030       8.231       1 1 	   
78722  6   0.043       9.665       1 1 	   
71402  53  0.054       358.487     1 1 	   
132572 111 0.040       6.953       1 1 	   
141910 110 0.056       16.034      1 1 	   
211076 73  0.027       300.797     1 1 	   
119154 108 0.077       2278.167    1 1 	   
24702  5   0.010       5.433       1 1 	   
140963 89  0.036       2288.296    1 1 	   
16259  36  0.057       329.118     1 1 	   
88904  113 0.027       5.717       1 1 	   
101800 86  0.006       5.997       0 1 	   
1242   3   0.030       28.053      1 1 	   
110405 111 0.150       16.061      1 1 	   
22233  99  0.004       6.368       1 1 	   
1148   11  0.086       25.098      1 1 	   
102888 51  0.204       1325.572    1 1 	   
56746  10  0.003       1565.708    1 1 	   
41276  8   0.040       9.749       1 1 	   
133814 66  0.133       11.173      0 1 	   
129200 3   0.034       17.870      1 1 	   
194690 36  0.013       1315.103    1 1 	   
219406 171 0.010       1676.936    1 0 	   
88629  54  0.077       29726.363   1 1 	   
136738 41  0.086       10.364      1 1 	   
185181 8   0.090       5.101       1 1 	   
103511 7   0.020       1228.124    1 1 	   
186187 39  0.040       19.777      1 1 	   
76745  112 0.014       633.148     1 1 	   
43051  10  0.030       5.394       0 1 	   
192592 6   0.003       11.204      1 1 	   
29331  50  0.020       9.820       1 1 	   
191628 5   0.123       32.027      1 1 	   
169598 52  0.017       5.585       1 1 	   
87235  38  0.050       474.486     1 1 	   
118429 3   0.090       1542.465    1 1 	   
115787 171 0.057       35.040      1 0 	   
20921  19  0.076       89.596      1 1 	   
96149  13  0.070       7.116       1 1 	   
149677 36  0.024       32.858      1 1 	   
189851 36  0.020       117.483     1 1 	   
26363  5   0.050       10.224      1 1 	   
32902  109 0.006       2656.625    1 1 	   
121218 58  0.004       5.164       1 1 	   
198837 169 0.033       5.333       1 1 	   
148910 37  0.083       1531.934    1 1 	   
218018 13  0.004       2539.587    1 1 	   
176136 41  0.023       6.331       1 1 	   
72484  52  0.093       50.314      1 1 	   
134250 82  0.037       1611.243    1 1 	   
99825  117 0.007       240.579     1 1 	   
183931 171 0.080       22136.735   1 0 	   
91266  36  0.006       547.258     1 1 	   
80589  3   0.024       58672.558   1 1 	   
52904  63  0.063       18.261      1 1 	   
174327 77  0.010       32.747      1 1 	   
112269 10  0.093       30.615      1 1 	   
108190 82  0.094       2663.346    1 1 	   
165389 50  0.020       5.109       0 1 	   
70022  110 0.023       204.238     1 1 	   
82242  68  0.073       5.157       1 1 	   
125110 82  0.064       221.637     1 1 	   
96132  53  0.063       5.302       1 1 	   
6251   96  0.087       10.175      1 1 	   
198298 66  0.056       2351.802    1 1 	   
173479 71  0.044       5.276       0 1 	   
69285  65  0.036       74.176      1 1 	   
125191 73  0.024       30140.141   1 1 	   
196713 171 0.070       347.376     1 0 	   
85174  10  0.036       32.289      1 1 	   
2612   14  0.010       43.485      1 1 	   
72633  77  0.027       5.427       0 1 	   
164206 54  0.047       8.149       1 1 	   
57443  14  0.080       26.461      1 1 	   
26212  36  0.013       872.679     1 1 	   
156549 3   0.013       28.713      1 1 	   
101024 11  0.010       6.554       1 1 	   
134980 3   0.060       57.736      1 1 	   
134827 82  0.040       5.315       1 1 	   
105129 70  0.004       12.283      1 1 	   
66049  73  0.020       14.955      0 1 	   
60686  71  0.030       1466.334    1 1 	   
155594 6   0.053       7.058       1 1 	   
5097   3   0.003       1371.168    1 1 	   
69357  9   0.020       11.051      1 1 	   
1622   113 0.034       153.182     1 1 	   
144853 94  0.066       5.008       1 1 	   
6819   108 0.010       881.480     1 1 	   
128817 36  0.010       140.874     1 1 	   
78025  41  0.100       8.676       1 1 	   
34638  7   0.004       5.356       1 1 	   
922    15  0.063       7.789       1 1 	   
208849 51  0.043       8.004       1 1 	   
184277 10  0.030       6.367       1 1 	   
36809  82  0.017       48.959      1 1 	   
43676  83  0.023       11.784      1 1 	   
118980 70  0.017       294.196     1 1 	   
8957   66  0.007       6.827       1 1 	   
56184  19  0.010       100.045     1 1 	   
191662 11  0.010       11.678      1 1 	   
177916 73  0.060       22.225      1 1 	   
179104 82  0.020       70.354      1 1 	   
155313 3   0.023       1358.905    1 1 	   
112083 19  0.087       392.236     1 1 	   
152508 51  0.030       7.817       1 1 	   
85811  36  0.010       1366.526    1 1 	   
105464 4   0.013       62.942      1 1 	   
153878 66  0.017       147.224     1 1 	   
25292  6   0.046       129.549     1 1 	   
175207 62  0.004       152.681     1 1 	   
84744  171 0.103       1266.035    1 0 	   
65704  3   0.013       854.770     1 1 	   
131954 16  0.074       2816.321    1 1 	   
125163 19  0.033       551.360     1 1 	   
6958   111 0.107       1005.156    1 1 	   
21180  38  0.016       47.065      1 1 	   
168028 99  0.017       7.452       1 1 	   
49403  50  0.030       488.648     1 1 	   
13514  108 0.010       671.602     1 1 	   
164760 36  0.007       76.221      1 1 	   
111298 99  0.010       31.762      1 1 	   
100494 8   0.103       5.790       1 1 	   
91410  171 0.027       653.925     1 0 	   
181622 62  0.036       557.445     1 1 	   
124570 12  0.004       5.152       0 1 	   
178040 14  0.046       88.084      1 1 	   
114421 44  0.054       36.116      1 1 	   
214035 107 0.013       17.967      1 1 	   
49005  3   0.077       359.436     1 1 	   
121051 7   0.030       233.967     1 1 	   
132724 56  0.070       260.480     0 1 	   
221245 50  0.016       498.523     1 1 	   
129324 118 0.004       62.422      1 1 	   
119696 88  0.100       928.892     1 1 	   
107010 3   0.023       473.571     1 1 	   
63101  14  0.033       73.795      1 1 	   
42543  75  0.080       1613.747    1 1 	   
206432 75  0.117       1109.417    1 1 	   
74920  5   0.010       326.876     1 1 	   
129796 79  0.003       5.938       1 1 	   
196691 51  0.047       302.969     1 1 	   
125629 41  0.120       9.543       1 1 	   
132177 105 0.053       12.471      1 1 	   
128462 122 0.034       7.888       1 1 	   
50949  9   0.083       13.817      1 1 	   
115351 20  0.040       694.908     1 1 	   
107977 171 0.020       248.883     1 0 	   
91464  112 0.060       10.931      1 1 	   
100348 52  0.017       123.460     1 1 	   
222087 3   0.040       302.103     1 1 	   
3532   17  0.013       65.105      1 1 	   
101859 8   0.007       844.939     1 1 	   
13764  70  0.010       14.952      0 1 	   
161175 171 0.043       32.939      1 0 	   
140318 23  0.063       11.250      1 1 	   
105814 4   0.024       11.890      1 1 	   
122908 36  0.020       741.751     1 1 	   
185181 9   0.000       24.304      1 1 	   
171051 66  0.110       800.230     1 1 	   
125265 43  0.106       1458.976    1 1 	   
146097 50  0.004       552.329     1 1 	   
42754  5   0.006       2493.876    1 1 	   
152909 51  0.040       642.086     1 1 	   
32777  90  0.060       6.594       1 1 	   
57425  19  0.007       18002.983   1 1 	   
142977 8   0.043       5.128       1 1 	   
22233  101 0.117       5.338       1 1 	   
142603 12  0.020       10.016      1 1 	   
78656  54  0.047       11.297      1 1 	   
29077  36  0.013       1317.832    1 1 	   
63533  111 0.007       212.565     1 1 	   
201438 8   0.070       146.152     0 1 	   
72962  7   0.026       5.464       1 1 	   
51876  79  0.020       14.934      0 1 	   
88503  73  0.004       5227.240    1 1 	   
77975  36  0.046       82253.286   1 1 	   
169598 5   0.007       80.204      1 1 	   
73792  71  0.037       2807.348    1 1 	   
16460  71  0.060       13.269      1 -1	   
84787  10  0.050       6.526       1 1 	   
188141 66  0.003       27.286      1 1 	   
87106  37  0.067       32.132      1 1 	   
198837 12  0.010       5.944       1 1 	   
131251 36  0.090       42.802      1 1 	   
80321  111 0.013       45.256      1 1 	   
126748 8   0.100       9.827       1 1 	   
88655  71  0.110       7.668       1 1 	   
165330 82  0.077       223.758     1 1 	   
107567 111 0.016       44783.560   1 1 	   
79498  49  0.047       1210.312    1 1 	   
112863 18  0.010       11.676      1 1 	   
165389 50  0.067       509.811     1 1 	   
126080 68  0.030       27.515      1 1 	   
82242  67  0.000       51.931      1 1 	   
94464  3   0.020       274.714     1 1 	   
20740  3   0.020       18009.282   1 1 	   
136420 19  0.003       27.261      1 1 	   
186792 40  0.027       15.064      1 1 	   
70198  108 0.053       225.428     1 1 	   
123856 6   0.090       8.938       1 1 	   
126131 25  0.017       286.353     1 1 	   
120655 8   0.036       34.220      1 1 	   
96132  52  0.004       14847.952   1 1 	   
3763   109 0.010       596.657     1 1 	   
190114 54  0.023       496.175     1 1 	   
88904  111 0.023       523.099     1 1 	   
142248 62  0.047       50.608      1 1 	   
153401 36  0.113       9396.835    1 1 	   
113573 58  0.050       6.831       1 1 	   
79491  53  0.010       448.510     1 1 	   
176136 40  0.004       10.469      1 1 	   
141629 63  0.036       523.654     1 1 	   
101859 9   0.077       5.412       0 1 	   
69739  21  0.267       11.626      0 1 	   
209739 97  0.003       8.661       1 1 	   
9898   63  0.030       43.933      1 1 	   
192017 82  0.033       3533.664    1 1 	   
67581  66  0.030       5.920       1 1 	   
24702  8   0.014       1185.345    1 1 	   
64174  99  0.010       21.263      1 1 	   
96149  12  0.036       12468.248   1 1 	   
97023  36  0.020       13.700      1 1 	   
212949 46  0.024       83.990      1 1 	   
6915   14  0.070       611.498     1 1 	   
201703 111 0.000       7.972       1 1 	   
68952  89  0.113       26.143      1 1 	   
77130  17  0.040       62.958      1 1 	   
2858   97  0.027       7.696       1 1 	   
134115 6   0.040       9.372       1 1 	   
94351  51  0.050       672.062     1 1 	   
56094  3   0.100       8.894       1 1 	   
113806 9   0.010       28.636      1 1 	   
195678 83  0.090       56.856      1 1 	   
78722  7   0.006       11.107      1 1 	   
68639  150 0.017       6116.960    1 1 	   
93948  50  0.053       476.430     1 1 	   
79373  54  0.017       28.086      1 1 	   
98069  95  0.057       3896.643    1 1 	   
207461 8   0.070       9.928       1 1 	   
155794 17  0.026       483.748     1 1 	   
86646  48  0.010       5.691       0 1 	   
101024 12  0.150       6.172       1 1 	   
139407 3   0.050       13.607      0 1 	   
29682  6   0.000       125.944     1 1 	   
155260 62  0.007       13.683      0 1 	   
81874  14  0.053       33.144      1 1 	   
9657   43  0.047       12.824      1 1 	   
188853 20  0.043       18.272      1 1 	   
23240  171 0.114       11726.354   1 0 	   
203247 51  0.010       6.529       1 1 	   
4222   119 0.000       8.308       1 1 	   
111642 43  0.013       9015.509    1 1 	   
132572 111 0.003       708.639     1 1 	   
72633  80  0.034       14.918      0 1 	   
184277 5   0.026       53.850      1 1 	   
23136  171 0.034       1543.609    1 0 	   
161933 62  0.013       459.069     1 1 	   
158800 78  0.027       3125.966    1 1 	   
205684 9   0.020       13.589      0 1 	   
13691  171 0.063       767.453     1 0 	   
163134 37  0.013       124.759     1 1 	   
185868 36  0.010       1123.747    1 1 	   
41276  9   0.010       13.587      1 1 	   
52925  73  0.034       8.094       1 1 	   
165977 36  0.040       1693.458    1 1 	   
215990 54  0.020       326.220     1 1 	   
110666 64  0.006       6.867       1 1 	   
100494 16  0.050       9.280       1 1 	   
105004 12  0.104       6.384       1 1 	   
172967 66  0.046       76.029      1 1 	   
8957   62  0.037       93.202      1 1 	   
210608 14  0.027       5.679       1 1 	   
124564 171 0.006       5.971       1 0 	   
7342   108 0.067       2247.618    1 1 	   
29331  49  0.203       9.908       1 1 	   
39702  7   0.020       8.078       1 1 	   
119523 63  0.000       7.125       1 1 	   
12905  149 0.050       153.712     1 1 	   
104310 71  0.014       12.782      1 1 	   
32606  58  0.026       29.172      1 1 	   
39901  54  0.100       303.259     1 1 	   
92956  171 0.030       3277.682    1 0 	   
164206 3   0.007       5.949       1 1 	   
176802 3   0.040       2173.421    1 1 	   
129796 75  0.113       7.611       1 1 	   
3586   36  0.057       316.422     1 1 	   
189479 5   0.023       496.228     1 1 	   
63734  82  0.090       10.454      1 1 	   
200890 19  0.047       5.706       0 1 	   
100674 21  0.003       45.588      1 1 	   
114119 171 0.064       52.601      1 0 	   
13339  44  0.050       14.612      0 1 	   
152294 37  0.023       1624.765    1 1 	   
208849 52  0.020       113.424     1 1 	   
77320  17  0.003       11.937      1 1 	   
45366  36  0.017       826.111     1 1 	   
87862  9   0.063       3359.036    1 1 	   
165635 171 0.020       2031.075    1 0 	   
152508 50  0.047       474.325     1 1 	   
22233  102 0.067       20.924      1 1 	   
168028 98  0.020       44.207      1 1 	   
149208 171 0.053       3734.271    1 0 	   
175701 75  0.107       7896.358    1 1 	   
163680 36  0.086       2839.690    1 1 	   
72962  70  0.040       613.175     1 1 	   
109927 117 0.040       35.527      0 1 	   
78025  62  0.000       43.062      1 1 	   
76989  37  0.007       593.347     1 1 	   
18177  66  0.017       729.624     1 1 	   
89658  8   0.033       5587.450    1 1 	   
171086 94  0.120       28.444      1 1 	   
125993 69  0.020       220.661     1 1 	   
192088 171 0.023       64812.139   1 0 	   
182366 110 0.014       43.711      1 1 	   
215104 6   0.006       25.934      1 1 	   
37514  6   0.104       766.310     1 1 	   
212253 36  0.036       2642.641    1 1 	   
191028 8   0.017       14.809      0 1 	   
150295 14  0.017       33.034      1 1 	   
5057   3   0.066       1224.303    1 1 	   
6251   105 0.104       84.149      1 1 	   
198837 169 0.160       6.184       1 1 	   
76941  37  0.016       45.439      1 1 	   
147785 37  0.017       10.839      1 1 	   
209505 73  0.017       283.880     1 1 	   
217206 128 0.013       14323.026   1 1 	   
54098  5   0.047       251.810     1 1 	   
193719 86  0.093       7.912       1 1 	   
155422 171 0.013       187.636     1 0 	   
90875  98  0.004       53.523      1 1 	   
79373  54  0.006       7.874       0 1 	   
39632  9   0.044       16.106      1 1 	   
214035 107 0.013       6.194       0 1 	   
118495 49  0.020       5346.176    1 1 	   
181521 19  0.020       5.239       1 1 	   
188404 5   0.023       12.074      1 1 	   
221994 6   0.007       37.731      1 1 	   
3119   20  0.017       6.619       1 1 	   
155594 8   0.030       10921.241   1 1 	   
96889  21  0.013       179.804     1 1 	   
25160  105 0.027       56.667      1 1 	   
191382 51  0.030       1463.530    1 1 	   
84787  73  0.030       1473.206    1 1 	   
36697  17  0.036       2106.164    1 1 	   
165284 8   0.154       6.990       1 1 	   
172441 54  0.016       1252.897    1 1 	   
121712 10  0.004       15.281      1 1 	   
62952  171 0.010       15405.042   1 0 	   
12080  37  0.016       734.474     1 1 	   
83739  21  0.090       47.089      1 1 	   
145229 128 0.004       23.773      1 1 	   
96911  147 0.033       14.206      1 1 	   
96670  19  0.040       2761.076    1 1 	   
43765  66  0.003       554.775     1 1 	   
216532 171 0.014       894.727     1 0 	   
671    73  0.000       57.357      1 1 	   
105365 56  0.010       468.681     1 1 	   
64871  9   0.030       14.567      1 1 	   
87333  10  0.046       9.231       1 1 	   
28373  10  0.004       12.356      1 1 	   
105239 37  0.096       174.476     1 1 	   
85103  36  0.274       7733.472    1 1 	   
69357  11  0.030       7.645       1 1 	   
59147  171 0.033       295.513     1 0 	   
88140  54  0.043       1094.834    1 1 	   
221810 52  0.037       15.483      1 1 	   
189233 114 0.013       12.311      1 1 	   
107950 14  0.024       241.845     1 1 	   
74559  111 0.060       38.741      1 1 	   
87303  51  0.023       631.421     1 1 	   
156991 37  0.013       35.232      1 1 	   
136738 46  0.064       4393.602    1 1 	   
199339 171 0.043       1388.162    1 0 	   
186792 40  0.087       6.845       0 1 	   
13835  90  0.096       5.175       1 1 	   
14308  19  0.060       6.941       0 1 	   
96055  13  0.010       9724.908    1 1 	   
219944 111 0.030       56.162      1 1 	   
41452  53  0.057       218.451     1 1 	   
67581  66  0.110       1677.471    1 1 	   
129932 4   0.143       42.778      1 1 	   
87771  111 0.050       497.700     1 1 	   
155260 9   0.054       162.790     1 1 	   
153863 77  0.013       191.876     1 1 	   
191662 70  0.010       13.065      1 1 	   
105129 82  0.033       814.082     1 1 	   
43676  17  0.027       7.974       1 1 	   
70754  8   0.020       1338.544    1 1 	   
134827 79  0.053       11.636      1 1 	   
144646 82  0.027       11584.673   1 1 	   
201061 52  0.003       127.316     1 1 	   
91669  62  0.027       1347.665    1 1 	   
146608 66  0.000       37.832      1 1 	   
79717  3   0.033       385.960     1 1 	   
171667 53  0.010       362.602     1 1 	   
141910 111 0.087       35.180      1 1 	   
204698 36  0.030       284.395     1 1 	   
146873 171 0.020       35.586      1 0 	   
12546  64  0.007       1714.677    1 1 	   
50438  48  0.020       28.298      1 1 	   
79087  8   0.030       5.569       1 1 	   
70491  49  0.003       103.947     1 1 	   
203877 51  0.070       608.997     1 1 	   
42129  66  0.087       740.380     1 1 	   
111112 149 0.053       24.626      1 1 	   
135168 36  0.023       1547.966    1 1 	   
141922 17  0.017       63.653      1 1 	   
199676 62  0.000       441.191     1 1 	   
97868  3   0.070       1474.265    1 1 	   
65313  5   0.053       8184.579    1 1 	   
34240  38  0.007       17.467      1 1 	   
81260  36  0.030       14.707      0 1 	   
60893  107 0.050       34.634      1 1 	   
22277  75  0.000       253.484     1 1 	   
101859 8   0.043       5.789       0 1 	   
173220 38  0.010       117.732     1 1 	   
169677 8   0.020       583.079     1 1 	   
170196 21  0.010       3124.684    1 1 	   
101800 81  0.024       9.805       1 1 	   
144853 101 0.046       10.480      1 1 	   
199463 5   0.090       9.701       1 1 	   
124564 171 0.004       160.849     1 0 	   
194970 5   0.053       8.690       1 1 	   
2858   94  0.017       27.490      1 1 	   
192141 73  0.006       3273.345    1 1 	   
131496 12  0.024       15.542      1 1 	   
91464  113 0.050       855.981     1 1 	   
77700  89  0.126       2349.714    1 1 	   
161767 3   0.017       274.623     1 1 	   
26973  39  0.063       61781.030   1 1 	   
104377 7   0.004       9.097       0 1 	   
28373  11  0.010       6.042       0 1 	   
190990 49  0.063       7.433       0 1 	   
147514 38  0.020       2313.442    1 1 	   
128462 125 0.013       7.116       1 1 	   
183067 108 0.000       544.465     1 1 	   
164206 4   0.030       11.404      1 1 	   
128533 62  0.004       7.100       1 1 	   
18257  3   0.033       4200.574    1 1 	   
134103 20  0.027       85.038      1 1 	   
209739 98  0.026       7.498       1 1 	   
218397 38  0.007       1018.503    1 1 	   
49391  62  0.013       3632.972    1 1 	   
110666 65  0.024       6.795       1 1 	   
137460 50  0.000       51.284      1 1 	   
132959 62  0.010       48.012      1 1 	   
185812 171 0.003       32.548      1 0 	   
92165  50  0.003       535.909     1 1 	   
47371  52  0.080       1560.212    1 1 	   
96977  137 0.024       59.227      1 1 	   
106551 36  0.053       5971.861    1 1 	   
211988 49  0.070       1175.629    1 1 	   
80368  73  0.013       322.600     1 1 	   
35004  110 0.014       25.874      1 1 	   
63608  78  0.086       2525.657    1 1 	   
27499  105 0.010       8456.351    1 1 	   
2708   3   0.097       1442.909    1 1 	   
54171  99  0.000       9.633       1 1 	   
113573 63  0.087       235.394     1 1 	   
221284 73  0.033       3107.391    1 1 	   
77753  110 0.027       564.038     1 1 	   
23279  5   0.040       9.821       1 -1	   
78656  50  0.030       475.992     1 1 	   
105814 3   0.013       5.485       1 1 	   
203726 37  0.007       1386.801    1 1 	   
84204  5   0.056       3937.944    1 1 	   
144269 82  0.007       1365.022    1 1 	   
24547  51  0.010       5.178       0 1 	   
158885 36  0.010       764.918     1 1 	   
57896  57  0.033       211.343     1 1 	   
119523 64  0.000       5.606       1 1 	   
132177 116 0.007       24.730      1 1 	   
56094  48  0.003       37.085      1 1 	   
53746  44  0.017       30.010      1 1 	   
90438  66  0.010       1037.989    1 1 	   
167638 66  0.030       710.066     1 1 	   
146883 138 0.060       21.012      1 1 	   
122741 171 0.027       18482.925   1 0 	   
145783 24  0.003       6.594       1 1 	   
4222   3   0.097       241.775     1 1 	   
70868  3   0.033       1278.742    1 1 	   
70962  6   0.060       7.317       1 1 	   
88692  4   0.043       6.070       0 1 	   
143868 36  0.070       2230.828    1 1 	   
159015 80  0.114       251.029     1 1 	   
93185  10  0.090       5.794       1 1 	   
14113  38  0.010       2334.127    1 1 	   
147061 52  0.060       21037.624   1 1 	   
163236 150 0.010       140.392     1 1 	   
57732  109 0.080       156.018     1 1 	   
158581 66  0.016       145.509     1 1 	   
188444 51  0.024       35.331      0 1 	   
129796 71  0.003       8.244       1 1 	   
127792 48  0.017       416.428     1 1 	   
129828 128 0.040       6.862       0 1 	   
39702  8   0.030       106.308     1 1 	   
155975 70  0.040       13.274      1 1 	   
46971  8   0.053       139.300     1 1 	   
112863 21  0.080       15.902      1 1 	   
126459 44  0.030       8.820       0 1 	   
6406   171 0.043       1331.795    1 0 	   
140318 20  0.004       5.609       1 1 	   
104047 114 0.050       29.751      1 1 	   
14435  4   0.063       38.352      1 1 	   
207461 9   0.050       7.758       1 1 	   
131658 90  0.027       12.929      1 1 	   
31826  5   0.013       75.319      1 1 	   
157533 53  0.013       347.169     1 1 	   
50949  3   0.090       1189.157    1 1 	   
144304 131 0.080       9.204       1 1 	   
36791  11  0.014       19.315      1 1 	   
15646  62  0.020       21.886      1 1 	   
100494 38  0.020       9.910       1 1 	   
167545 108 0.013       9.883       0 1 	   
164588 51  0.103       854.199     1 1 	   
140490 108 0.034       487.546     1 1 	   
162298 5   0.000       15.061      1 1 	   
142977 11  0.030       8.846       1 1 	   
215859 66  0.006       1774.808    1 1 	   
88655  71  0.050       7.344       1 1 	   
214608 87  0.030       9.084       1 1 	   
54649  12  0.114       16.548      1 1 	   
129200 3   0.026       2226.960    1 1 	   
16460  66  0.077       157.502     1 -1	   
191304 5   0.013       113.580     1 1 	   
219508 50  0.010       338.548     1 1 	   
162746 171 0.060       622.236     1 0 	   
78722  6   0.120       25.543      1 1 	   
52904  64  0.004       5.023       1 1 	   
181521 17  0.166       107.923     1 1 	   
200890 19  0.037       25.134      0 1 	   
102536 111 0.050       17.487      1 1 	   
186187 40  0.153       7.424       1 1 	   
29331  51  0.034       3553.009    1 1 	   
214543 78  0.056       39.921      1 1 	   
77251  3   0.074       3383.967    1 1 	   
139278 36  0.110       8.874       1 1 	   
5980   171 0.006       1029.972    1 0 	   
79373  48  0.020       6.098       0 1 	   
121218 67  0.050       5.206       1 1 	   
120244 6   0.000       63.565      1 1 	   
193719 86  0.000       2087.552    1 1 	   
176136 38  0.094       32.074      1 1 	   
108136 113 0.046       127.730     1 1 	   
55219  3   0.057       979.311     1 1 	   
168313 39  0.010       11.120      1 1 	   
176407 3   0.013       38758.403   1 1 	   
15105  54  0.104       33.958      1 1 	   
93664  81  0.000       1220.849    1 1 	   
79087  53  0.003       7.714       1 1 	   
69739  86  0.003       288.983     1 1 	   
187278 3   0.027       1119.273    1 1 	   
22334  37  0.033       33.529      1 1 	   
85784  4   0.030       5.885       1 1 	   
123856 17  0.087       11.637      1 1 	   
922    19  0.077       7.601       1 1 	   
104989 50  0.003       543.096     1 1 	   
117022 66  0.007       14.316      1 1 	   
35408  3   0.036       958.775     1 1 	   
177190 66  0.007       48.944      1 1 	   
101024 15  0.017       13.789      1 1 	   
147518 66  0.010       18.933      1 1 	   
63734  66  0.126       77.293      1 1 	   
126748 5   0.024       47.213      1 1 	   
69357  7   0.090       9.764       1 1 	   
192529 4   0.173       10.044      1 1 	   
49406  66  0.057       19.422      1 1 	   
34601  3   0.040       198.781     1 1 	   
176098 111 0.026       21.938      1 1 	   
97023  108 0.064       29.163      1 1 	   
